Date,Open,High,Low,Close,<TICKVOL>,Volume,<SPREAD>,Time,Filename
2021-06-09,33572.38,36908.83,32397.06,36367.45,452969,0,801,00:00:00,BTCUSD_D1.csv
2021-06-10,36367.45,38443.43,35786.25,36474.96,443191,0,801,00:00:00,BTCUSD_D1.csv
2021-06-11,36474.96,37652.16,35935.23,37125.99,434334,0,801,00:00:00,BTCUSD_D1.csv
2021-06-12,37125.99,37476.77,34611.99,35981.43,456952,0,801,00:00:00,BTCUSD_D1.csv
2021-06-13,35981.46,39344.59,34760.71,39223.37,444954,0,801,00:00:00,BTCUSD_D1.csv
2021-06-14,39224.23,41021.6,38698.76,39818.27,453802,0,801,00:00:00,BTCUSD_D1.csv
2021-06-15,39818.27,41318.29,39517.82,39946.89,447812,0,801,00:00:00,BTCUSD_D1.csv
2021-06-16,39946.89,40496.8,38286.79,38524.31,437462,0,801,00:00:00,BTCUSD_D1.csv
2021-06-17,38524.31,39555.85,37359.28,37745.58,434178,0,801,00:00:00,BTCUSD_D1.csv
2021-06-18,37746.32,38193.75,35119.03,35479.18,440759,0,801,00:00:00,BTCUSD_D1.csv
2021-06-19,35479.18,36436.92,34812.04,36092.75,444645,0,801,00:00:00,BTCUSD_D1.csv
2021-06-20,36092.91,36140.72,33346.0,35809.8,383650,0,801,00:00:00,BTCUSD_D1.csv
2021-06-21,35810.44,35895.99,31696.03,32569.33,475414,0,801,00:00:00,BTCUSD_D1.csv
2021-06-22,32568.1,33275.79,28801.3,32872.58,455603,0,801,00:00:00,BTCUSD_D1.csv
2021-06-23,32872.59,34803.98,31702.71,33030.92,451938,0,801,00:00:00,BTCUSD_D1.csv
2021-06-24,33030.92,35272.71,32312.33,34857.87,420373,0,801,00:00:00,BTCUSD_D1.csv
2021-06-25,34857.88,35486.36,31480.01,32181.62,468146,0,801,00:00:00,BTCUSD_D1.csv
2021-06-26,32179.49,32710.27,30148.04,31292.32,514213,0,801,00:00:00,BTCUSD_D1.csv
2021-06-27,31292.32,33565.94,30896.8,32622.58,465011,0,801,00:00:00,BTCUSD_D1.csv
2021-06-28,32624.26,35276.32,32391.51,34661.94,460532,0,801,00:00:00,BTCUSD_D1.csv
2021-06-29,34661.95,36583.42,34110.32,36171.96,448791,0,801,00:00:00,BTCUSD_D1.csv
2021-06-30,36166.99,36329.0,34033.5,34579.46,416589,0,801,00:00:00,BTCUSD_D1.csv
2021-07-01,34579.91,35186.3,32700.12,33396.22,406297,0,801,00:00:00,BTCUSD_D1.csv
2021-07-02,33393.81,33945.99,32696.28,33120.13,441455,0,801,00:00:00,BTCUSD_D1.csv
2021-07-03,33120.13,34936.64,33082.39,34706.1,389031,0,801,00:00:00,BTCUSD_D1.csv
2021-07-04,34708.34,35676.48,34271.96,35529.09,345605,0,801,00:00:00,BTCUSD_D1.csv
2021-07-05,35530.12,35940.08,33118.6,33843.47,401930,0,801,00:00:00,BTCUSD_D1.csv
2021-07-06,33843.47,35109.45,33509.87,33938.27,402707,0,801,00:00:00,BTCUSD_D1.csv
2021-07-07,33938.57,35050.55,33604.24,34536.3,355759,0,801,00:00:00,BTCUSD_D1.csv
2021-07-08,34536.3,34536.3,32079.63,32791.84,372647,0,801,00:00:00,BTCUSD_D1.csv
2021-07-09,32793.29,33678.03,32270.0,33522.69,381763,0,801,00:00:00,BTCUSD_D1.csv
2021-07-10,33522.69,34260.24,33016.0,33333.69,368476,0,801,00:00:00,BTCUSD_D1.csv
2021-07-11,33333.69,34111.1,33275.31,33844.84,343755,0,801,00:00:00,BTCUSD_D1.csv
2021-07-12,33842.29,34673.9,32660.33,32855.23,370585,0,801,00:00:00,BTCUSD_D1.csv
2021-07-13,32855.23,33316.1,32207.11,32504.42,347175,0,801,00:00:00,BTCUSD_D1.csv
2021-07-14,32504.42,33094.01,31596.0,32796.89,378149,0,801,00:00:00,BTCUSD_D1.csv
2021-07-15,32796.38,33178.91,31146.0,31748.66,384075,0,801,00:00:00,BTCUSD_D1.csv
2021-07-16,31751.85,32237.98,31030.16,31818.34,379036,0,801,00:00:00,BTCUSD_D1.csv
2021-07-17,31818.34,31953.77,31156.31,31725.81,383774,0,801,00:00:00,BTCUSD_D1.csv
2021-07-18,31725.25,32383.16,31107.72,31627.18,333729,0,801,00:00:00,BTCUSD_D1.csv
2021-07-19,31626.4,31920.23,30417.2,30771.35,353133,0,801,00:00:00,BTCUSD_D1.csv
2021-07-20,30771.35,31059.96,29283.43,29849.96,379152,0,801,00:00:00,BTCUSD_D1.csv
2021-07-21,29851.69,32809.55,29487.41,31797.82,356630,0,801,00:00:00,BTCUSD_D1.csv
2021-07-22,31797.08,32585.99,31682.38,32220.27,363123,0,801,00:00:00,BTCUSD_D1.csv
2021-07-23,32220.27,32909.56,32000.67,32464.98,316826,0,801,00:00:00,BTCUSD_D1.csv
2021-07-24,32465.0,34485.44,32443.07,33908.68,294441,0,801,00:00:00,BTCUSD_D1.csv
2021-07-25,33908.44,34800.97,33799.44,34447.83,283207,0,801,00:00:00,BTCUSD_D1.csv
2021-07-26,34447.95,40535.91,34406.33,37732.12,384247,0,801,00:00:00,BTCUSD_D1.csv
2021-07-27,37732.12,38755.52,36401.39,38020.5,342897,0,801,00:00:00,BTCUSD_D1.csv
2021-07-28,38021.0,40868.49,37937.34,39934.27,329447,0,801,00:00:00,BTCUSD_D1.csv
2021-07-29,39934.27,40621.03,39235.88,39703.41,313347,0,801,00:00:00,BTCUSD_D1.csv
2021-07-30,39703.42,41600.52,38318.59,40657.9,313780,0,801,00:00:00,BTCUSD_D1.csv
2021-07-31,40660.22,42362.72,40648.78,41517.18,316137,0,801,00:00:00,BTCUSD_D1.csv
2021-08-01,41519.39,42574.03,40607.33,41249.33,293046,0,801,00:00:00,BTCUSD_D1.csv
2021-08-02,41250.14,41302.98,38688.51,38847.2,318880,0,801,00:00:00,BTCUSD_D1.csv
2021-08-03,38846.01,39766.88,37604.64,38076.61,331091,0,801,00:00:00,BTCUSD_D1.csv
2021-08-04,38076.61,39860.34,37501.92,39753.57,334368,0,801,00:00:00,BTCUSD_D1.csv
2021-08-05,39753.57,41355.64,37303.03,40878.07,324097,0,801,00:00:00,BTCUSD_D1.csv
2021-08-06,40879.12,43337.03,39858.99,42713.76,309155,0,801,00:00:00,BTCUSD_D1.csv
2021-08-07,42714.18,44538.95,42396.0,43913.4,295472,0,801,00:00:00,BTCUSD_D1.csv
2021-08-08,43917.77,45291.01,43259.0,43815.67,319325,0,801,00:00:00,BTCUSD_D1.csv
2021-08-09,43816.64,46434.44,42776.45,45435.87,306235,0,801,00:00:00,BTCUSD_D1.csv
2021-08-10,45435.87,46697.61,44634.01,45612.86,328423,0,801,00:00:00,BTCUSD_D1.csv
2021-08-11,45611.57,46731.67,45236.8,46319.81,295285,0,801,00:00:00,BTCUSD_D1.csv
2021-08-12,46320.08,46382.34,43771.0,44452.23,330046,0,801,00:00:00,BTCUSD_D1.csv
2021-08-13,44453.79,47858.67,43856.47,47583.73,292654,0,801,00:00:00,BTCUSD_D1.csv
2021-08-14,47583.89,48148.71,45996.58,46613.42,319423,0,801,00:00:00,BTCUSD_D1.csv
2021-08-15,46613.42,47339.33,45471.03,46689.51,290338,0,801,00:00:00,BTCUSD_D1.csv
2021-08-16,46681.79,48028.03,45652.88,46050.17,283880,0,801,00:00:00,BTCUSD_D1.csv
2021-08-17,46046.93,47170.57,44500.11,44972.28,326601,0,801,00:00:00,BTCUSD_D1.csv
2021-08-18,44973.01,46007.91,44195.91,44521.97,343241,0,801,00:00:00,BTCUSD_D1.csv
2021-08-19,44524.68,46868.15,43932.11,46582.06,320906,0,801,00:00:00,BTCUSD_D1.csv
2021-08-20,46582.06,49084.11,46352.63,48631.72,319984,0,801,00:00:00,BTCUSD_D1.csv
2021-08-21,48631.49,49757.39,48212.09,48968.98,303441,0,801,00:00:00,BTCUSD_D1.csv
2021-08-22,48968.68,49456.83,48041.52,48373.53,307473,0,801,00:00:00,BTCUSD_D1.csv
2021-08-23,48373.91,50468.88,48251.03,49517.85,310335,0,801,00:00:00,BTCUSD_D1.csv
2021-08-24,49517.6,49853.87,47709.47,48336.49,305599,0,801,00:00:00,BTCUSD_D1.csv
2021-08-25,48336.9,49141.21,47094.91,48651.47,314340,0,801,00:00:00,BTCUSD_D1.csv
2021-08-26,48651.47,49341.7,46304.17,46987.78,327941,0,801,00:00:00,BTCUSD_D1.csv
2021-08-27,46987.96,49151.91,46331.24,48890.61,308934,0,801,00:00:00,BTCUSD_D1.csv
2021-08-28,48890.4,49299.99,48356.0,48721.49,274656,0,801,00:00:00,BTCUSD_D1.csv
2021-08-29,48721.42,49618.51,47771.0,48893.94,270764,0,801,00:00:00,BTCUSD_D1.csv
2021-08-30,48894.62,49380.9,47371.0,48635.58,285206,0,801,00:00:00,BTCUSD_D1.csv
2021-08-31,48635.58,48683.37,46691.98,46978.79,291598,0,801,00:00:00,BTCUSD_D1.csv
2021-09-01,46980.5,49091.75,46531.35,48237.41,302171,0,801,00:00:00,BTCUSD_D1.csv
2021-09-02,48237.4,50329.82,48217.03,49537.74,305703,0,801,00:00:00,BTCUSD_D1.csv
2021-09-03,49537.75,51022.6,48352.58,50144.11,285252,0,801,00:00:00,BTCUSD_D1.csv
2021-09-04,50127.76,50547.91,49360.09,50149.81,272272,0,801,00:00:00,BTCUSD_D1.csv
2021-09-05,50149.83,51695.42,49473.0,51624.08,274369,0,801,00:00:00,BTCUSD_D1.csv
2021-09-06,51626.55,52162.25,50976.85,51919.85,285722,0,801,00:00:00,BTCUSD_D1.csv
2021-09-07,51919.85,52904.53,42869.65,46772.8,334960,0,801,00:00:00,BTCUSD_D1.csv
2021-09-08,46772.8,47300.45,44398.34,46026.22,362316,0,801,00:00:00,BTCUSD_D1.csv
2021-09-09,46026.51,47367.84,45479.18,46239.91,371809,0,801,00:00:00,BTCUSD_D1.csv
2021-09-10,46239.91,47032.41,44748.23,45063.82,349674,0,801,00:00:00,BTCUSD_D1.csv
2021-09-11,45063.93,45976.0,44144.5,45287.17,342539,0,801,00:00:00,BTCUSD_D1.csv
2021-09-12,45287.18,46244.94,44740.04,45092.01,272597,0,801,00:00:00,BTCUSD_D1.csv
2021-09-13,45093.03,46857.85,43432.93,45164.63,309898,0,801,00:00:00,BTCUSD_D1.csv
2021-09-14,45164.63,46944.27,44674.23,46796.0,236133,0,801,00:00:00,BTCUSD_D1.csv
2021-09-15,46788.01,48422.2,46398.34,47923.11,321483,0,801,00:00:00,BTCUSD_D1.csv
2021-09-16,47922.97,48483.83,47035.89,47135.61,314821,0,801,00:00:00,BTCUSD_D1.csv
2021-09-17,47133.85,48159.68,46736.26,46966.65,307236,0,801,00:00:00,BTCUSD_D1.csv
2021-09-18,46966.66,48798.53,46783.3,47995.47,305330,0,801,00:00:00,BTCUSD_D1.csv
2021-09-19,47995.47,48361.93,47053.7,47588.81,304531,0,801,00:00:00,BTCUSD_D1.csv
2021-09-20,47589.65,47653.18,42481.99,43526.43,335322,0,801,00:00:00,BTCUSD_D1.csv
2021-09-21,43526.43,43921.59,40214.0,40940.67,345614,0,801,00:00:00,BTCUSD_D1.csv
2021-09-22,40941.33,43982.78,39602.03,43390.52,344369,0,801,00:00:00,BTCUSD_D1.csv
2021-09-23,43390.51,44920.84,42998.68,44686.89,313686,0,801,00:00:00,BTCUSD_D1.csv
2021-09-24,44686.89,45135.74,40685.45,42931.37,382944,0,801,00:00:00,BTCUSD_D1.csv
2021-09-25,42931.85,43186.08,41653.25,42640.75,369407,0,801,00:00:00,BTCUSD_D1.csv
2021-09-26,42640.63,43736.91,40754.25,43643.19,350204,0,801,00:00:00,BTCUSD_D1.csv
2021-09-27,43640.53,44335.39,42584.15,42678.18,371806,0,801,00:00:00,BTCUSD_D1.csv
2021-09-28,42678.18,43378.81,41114.65,41750.23,362615,0,801,00:00:00,BTCUSD_D1.csv
2021-09-29,41752.02,42575.66,40756.0,41112.74,333080,0,801,00:00:00,BTCUSD_D1.csv
2021-09-30,41114.8,44095.99,40964.94,43417.32,352282,0,801,00:00:00,BTCUSD_D1.csv
2021-10-01,43417.32,48174.71,43295.19,48080.03,359536,0,801,00:00:00,BTCUSD_D1.csv
2021-10-02,48079.11,48431.33,47440.7,47986.66,335160,0,801,00:00:00,BTCUSD_D1.csv
2021-10-03,47986.66,49213.24,47107.58,48404.93,313960,0,801,00:00:00,BTCUSD_D1.csv
2021-10-04,48403.02,49478.8,46918.91,48988.28,377022,0,801,00:00:00,BTCUSD_D1.csv
2021-10-05,48988.28,51766.95,48546.0,51455.74,354000,0,801,00:00:00,BTCUSD_D1.csv
2021-10-06,51454.27,55453.19,50396.0,54913.27,375286,0,801,00:00:00,BTCUSD_D1.csv
2021-10-07,54913.27,55756.66,53396.0,54177.61,387343,0,801,00:00:00,BTCUSD_D1.csv
2021-10-08,54177.66,56117.36,53611.77,53984.28,412830,0,801,00:00:00,BTCUSD_D1.csv
2021-10-09,53984.29,55487.57,53676.0,54670.13,458746,0,801,00:00:00,BTCUSD_D1.csv
2021-10-10,54670.13,56528.08,54113.31,55415.66,455921,0,801,00:00:00,BTCUSD_D1.csv
2021-10-11,55416.96,57819.63,54339.32,57328.08,424143,0,801,00:00:00,BTCUSD_D1.csv
2021-10-12,57328.83,57666.77,53917.47,55346.25,391766,0,801,00:00:00,BTCUSD_D1.csv
2021-10-13,55346.25,57477.65,54251.0,56977.72,351257,0,801,00:00:00,BTCUSD_D1.csv
2021-10-14,56978.23,58514.74,56811.24,57413.61,359410,0,801,00:00:00,BTCUSD_D1.csv
2021-10-15,57413.61,62907.8,56861.02,62517.45,376230,0,801,00:00:00,BTCUSD_D1.csv
2021-10-16,62517.36,62538.62,60167.82,61027.38,384502,0,801,00:00:00,BTCUSD_D1.csv
2021-10-17,61027.39,61445.82,58914.65,59395.11,368183,0,801,00:00:00,BTCUSD_D1.csv
2021-10-18,59398.09,62683.11,59286.63,61367.98,406377,0,801,00:00:00,BTCUSD_D1.csv
2021-10-19,61367.99,64339.88,61127.44,64092.24,429872,0,801,00:00:00,BTCUSD_D1.csv
2021-10-20,64092.24,66958.04,63490.91,65990.03,400978,0,801,00:00:00,BTCUSD_D1.csv
2021-10-21,65990.03,66648.97,62009.1,62672.72,409030,0,801,00:00:00,BTCUSD_D1.csv
2021-10-22,62670.06,63743.14,60032.84,60718.13,413006,0,801,00:00:00,BTCUSD_D1.csv
2021-10-23,60718.13,61738.26,59656.9,61118.79,384752,0,801,00:00:00,BTCUSD_D1.csv
2021-10-24,61118.19,61471.65,59526.0,61161.75,411369,0,801,00:00:00,BTCUSD_D1.csv
2021-10-25,61165.72,63717.15,60641.46,62570.27,429056,0,801,00:00:00,BTCUSD_D1.csv
2021-10-26,62570.27,63298.07,61813.0,62082.13,405227,0,801,00:00:00,BTCUSD_D1.csv
2021-10-27,62083.07,62099.49,57983.5,58853.19,434492,0,801,00:00:00,BTCUSD_D1.csv
2021-10-28,58848.35,62440.18,57843.15,61380.21,444645,0,801,00:00:00,BTCUSD_D1.csv
2021-10-29,61380.21,62940.99,60186.68,62373.37,427267,0,801,00:00:00,BTCUSD_D1.csv
2021-10-30,62371.94,62502.2,60698.2,61632.68,403585,0,801,00:00:00,BTCUSD_D1.csv
2021-10-31,61636.02,62195.96,59983.74,61420.56,387510,0,801,00:00:00,BTCUSD_D1.csv
2021-11-01,61420.41,62425.12,59453.24,60722.86,419704,0,801,00:00:00,BTCUSD_D1.csv
2021-11-02,60722.87,64235.7,60615.55,62996.03,444958,0,801,00:00:00,BTCUSD_D1.csv
2021-11-03,62996.03,63495.99,60236.56,63087.79,455138,0,801,00:00:00,BTCUSD_D1.csv
2021-11-04,63088.53,63144.12,60668.31,61328.5,448666,0,801,00:00:00,BTCUSD_D1.csv
2021-11-05,61328.5,62595.98,60723.84,61087.65,417690,0,801,00:00:00,BTCUSD_D1.csv
2021-11-06,61087.43,61554.4,60080.39,61397.39,423784,0,801,00:00:00,BTCUSD_D1.csv
2021-11-07,61397.58,63070.4,61261.63,62817.81,379136,0,801,00:00:00,BTCUSD_D1.csv
2021-11-08,62818.0,66503.97,62728.57,66087.18,451291,0,801,00:00:00,BTCUSD_D1.csv
2021-11-09,66089.05,68524.16,66063.32,67715.47,430322,0,801,00:00:00,BTCUSD_D1.csv
2021-11-10,67715.53,69016.75,62835.63,64231.56,427736,0,801,00:00:00,BTCUSD_D1.csv
2021-11-11,64232.54,65579.57,63853.33,65029.61,414333,0,801,00:00:00,BTCUSD_D1.csv
2021-11-12,65028.51,65429.96,62282.23,64065.02,382053,0,801,00:00:00,BTCUSD_D1.csv
2021-11-13,64065.02,64940.1,63367.21,64336.67,349372,0,801,00:00:00,BTCUSD_D1.csv
2021-11-14,64336.67,65322.69,63585.09,64306.41,307914,0,801,00:00:00,BTCUSD_D1.csv
2021-11-15,64306.44,66306.57,63409.2,63881.94,325237,0,801,00:00:00,BTCUSD_D1.csv
2021-11-16,63881.94,64000.46,58572.84,60446.99,384649,0,801,00:00:00,BTCUSD_D1.csv
2021-11-17,60446.75,61114.5,58396.0,60087.82,384768,0,801,00:00:00,BTCUSD_D1.csv
2021-11-18,60087.82,60949.58,56592.0,57563.32,391879,0,801,00:00:00,BTCUSD_D1.csv
2021-11-19,57563.32,58310.8,55654.17,57783.19,375786,0,801,00:00:00,BTCUSD_D1.csv
2021-11-20,57783.19,59640.51,57371.0,59581.4,379590,0,801,00:00:00,BTCUSD_D1.csv
2021-11-21,59582.13,59993.9,58497.71,59486.01,378447,0,801,00:00:00,BTCUSD_D1.csv
2021-11-22,59486.03,59529.11,55602.35,56228.15,446717,0,801,00:00:00,BTCUSD_D1.csv
2021-11-23,56229.07,57859.23,55408.5,57678.57,384293,0,801,00:00:00,BTCUSD_D1.csv
2021-11-24,57678.97,57734.69,55871.6,57312.29,404975,0,801,00:00:00,BTCUSD_D1.csv
2021-11-25,57312.3,59381.19,56853.94,58794.76,374220,0,801,00:00:00,BTCUSD_D1.csv
2021-11-26,58797.56,59316.35,53506.58,53987.17,406235,0,801,00:00:00,BTCUSD_D1.csv
2021-11-27,53987.66,55277.67,53531.0,54572.23,391753,0,801,00:00:00,BTCUSD_D1.csv
2021-11-28,54570.14,56352.76,53295.26,56265.9,369097,0,801,00:00:00,BTCUSD_D1.csv
2021-11-29,56264.95,58858.04,56046.0,58249.34,400667,0,801,00:00:00,BTCUSD_D1.csv
2021-11-30,58249.34,59179.92,55888.09,57102.33,392458,0,801,00:00:00,BTCUSD_D1.csv
2021-12-01,57102.6,59045.01,56467.14,56986.8,369293,0,801,00:00:00,BTCUSD_D1.csv
2021-12-02,56986.8,57383.12,55797.15,56874.66,363260,0,801,00:00:00,BTCUSD_D1.csv
2021-12-03,56874.65,57625.81,51724.2,53644.99,352756,0,801,00:00:00,BTCUSD_D1.csv
2021-12-04,53644.99,53864.59,42024.36,48695.02,399647,0,801,00:00:00,BTCUSD_D1.csv
2021-12-05,48698.11,49678.55,47762.09,49168.34,414549,0,801,00:00:00,BTCUSD_D1.csv
2021-12-06,49168.34,50541.92,47129.37,50047.72,358827,0,801,00:00:00,BTCUSD_D1.csv
2021-12-07,50047.68,51921.82,50047.68,50473.7,288905,0,801,00:00:00,BTCUSD_D1.csv
2021-12-08,50473.7,51195.99,48615.34,50589.03,288861,0,801,00:00:00,BTCUSD_D1.csv
2021-12-09,50589.04,50796.25,47330.0,47970.88,300503,0,801,00:00:00,BTCUSD_D1.csv
2021-12-10,47970.87,50056.99,47248.61,47937.42,291390,0,801,00:00:00,BTCUSD_D1.csv
2021-12-11,47933.11,49255.13,46735.14,48765.66,276513,0,801,00:00:00,BTCUSD_D1.csv
2021-12-12,48765.65,50764.5,48629.8,49942.72,278999,0,801,00:00:00,BTCUSD_D1.csv
2021-12-13,49944.41,50345.69,45746.15,46796.79,256681,0,801,00:00:00,BTCUSD_D1.csv
2021-12-14,46793.97,48614.91,46296.0,48275.8,253978,0,801,00:00:00,BTCUSD_D1.csv
2021-12-15,48276.43,49472.73,46534.37,49176.25,224550,0,801,00:00:00,BTCUSD_D1.csv
2021-12-16,49178.22,49441.18,47663.42,48086.27,197033,0,801,00:00:00,BTCUSD_D1.csv
2021-12-17,48084.86,48147.42,45496.0,46849.59,205021,0,801,00:00:00,BTCUSD_D1.csv
2021-12-18,46852.39,47333.12,45504.39,46939.28,210002,0,801,00:00:00,BTCUSD_D1.csv
2021-12-19,46939.28,48265.16,46411.0,46706.81,198368,0,801,00:00:00,BTCUSD_D1.csv
2021-12-20,46706.79,47557.03,45558.15,46975.88,191866,0,801,00:00:00,BTCUSD_D1.csv
2021-12-21,46975.88,49310.16,46660.47,49080.05,204943,0,801,00:00:00,BTCUSD_D1.csv
2021-12-22,49080.05,49537.42,48408.09,49039.17,189200,0,801,00:00:00,BTCUSD_D1.csv
2021-12-23,49038.16,51349.86,48016.9,50819.69,194493,0,801,00:00:00,BTCUSD_D1.csv
2021-12-24,50819.96,51812.11,50412.36,50877.81,184651,0,801,00:00:00,BTCUSD_D1.csv
2021-12-25,50879.24,51139.7,50152.58,50978.52,192754,0,801,00:00:00,BTCUSD_D1.csv
2021-12-26,50978.52,50995.99,49421.8,50776.29,194814,0,801,00:00:00,BTCUSD_D1.csv
2021-12-27,50781.44,52020.46,50432.16,50983.26,186742,0,801,00:00:00,BTCUSD_D1.csv
2021-12-28,50978.87,51223.79,47318.0,47550.26,204989,0,801,00:00:00,BTCUSD_D1.csv
2021-12-29,47550.12,48143.21,46597.94,47208.66,198682,0,801,00:00:00,BTCUSD_D1.csv
2021-12-30,47208.66,47894.83,45932.0,47289.05,194537,0,801,00:00:00,BTCUSD_D1.csv
2021-12-31,47289.05,48554.49,45650.92,46326.95,187618,0,801,00:00:00,BTCUSD_D1.csv
2022-01-01,46324.64,47917.74,46149.8,47308.08,171902,0,801,00:00:00,BTCUSD_D1.csv
2022-01-02,47308.08,47981.9,46651.0,47000.69,189169,0,801,00:00:00,BTCUSD_D1.csv
2022-01-03,47000.84,47550.75,45704.33,45961.69,191505,0,801,00:00:00,BTCUSD_D1.csv
2022-01-04,45961.69,47529.88,45551.03,46221.38,200103,0,801,00:00:00,BTCUSD_D1.csv
2022-01-05,46221.55,47048.86,43399.8,43598.54,193001,0,801,00:00:00,BTCUSD_D1.csv
2022-01-06,43598.54,43762.64,42409.17,43095.47,200613,0,801,00:00:00,BTCUSD_D1.csv
2022-01-07,43095.46,43214.64,40614.85,41871.36,178718,0,801,00:00:00,BTCUSD_D1.csv
2022-01-08,41871.61,42232.51,40517.43,41774.45,215956,0,801,00:00:00,BTCUSD_D1.csv
2022-01-09,41773.1,42778.42,41217.0,42300.04,225747,0,801,00:00:00,BTCUSD_D1.csv
2022-01-10,42300.04,42475.83,39624.73,41715.41,244715,0,801,00:00:00,BTCUSD_D1.csv
2022-01-11,41715.3,43083.43,41258.14,42660.26,230783,0,801,00:00:00,BTCUSD_D1.csv
2022-01-12,42660.26,44322.75,42446.0,43765.56,185402,0,801,00:00:00,BTCUSD_D1.csv
2022-01-13,43766.14,44395.2,42326.0,42813.45,199110,0,801,00:00:00,BTCUSD_D1.csv
2022-01-14,42813.46,43434.81,41766.95,43293.06,200172,0,801,00:00:00,BTCUSD_D1.csv
2022-01-15,43292.78,43795.49,42555.39,43310.21,192345,0,801,00:00:00,BTCUSD_D1.csv
2022-01-16,43310.21,43465.29,42596.0,42950.37,184253,0,801,00:00:00,BTCUSD_D1.csv
2022-01-17,42950.36,43266.69,41609.64,41721.67,190987,0,801,00:00:00,BTCUSD_D1.csv
2022-01-18,41720.44,42480.65,41263.65,42376.18,227402,0,801,00:00:00,BTCUSD_D1.csv
2022-01-19,42376.63,42679.92,41146.0,41703.0,197543,0,801,00:00:00,BTCUSD_D1.csv
2022-01-20,41703.0,43503.18,41302.16,41319.32,194032,0,801,00:00:00,BTCUSD_D1.csv
2022-01-21,41317.48,41528.51,36150.92,36700.14,280211,0,801,00:00:00,BTCUSD_D1.csv
2022-01-22,36674.06,37129.83,34009.47,35378.34,305013,0,801,00:00:00,BTCUSD_D1.csv
2022-01-23,35378.34,36145.5,34607.72,35345.94,272638,0,801,00:00:00,BTCUSD_D1.csv
2022-01-24,35345.94,37519.23,32923.73,36803.95,279135,0,801,00:00:00,BTCUSD_D1.csv
2022-01-25,36804.14,37528.42,35707.82,36551.18,282014,0,801,00:00:00,BTCUSD_D1.csv
2022-01-26,36551.18,38884.06,36323.86,36334.81,268264,0,801,00:00:00,BTCUSD_D1.csv
2022-01-27,36334.87,37189.47,35517.8,36188.24,252679,0,801,00:00:00,BTCUSD_D1.csv
2022-01-28,36188.79,37998.07,35905.27,37785.42,257852,0,801,00:00:00,BTCUSD_D1.csv
2022-01-29,37786.51,38698.05,37319.68,38352.56,237819,0,801,00:00:00,BTCUSD_D1.csv
2022-01-30,38351.85,38404.66,37351.0,37722.92,217933,0,801,00:00:00,BTCUSD_D1.csv
2022-01-31,37723.66,38733.21,36641.6,38414.37,217915,0,801,00:00:00,BTCUSD_D1.csv
2022-02-01,38414.37,39251.46,37980.99,38810.48,238203,0,801,00:00:00,BTCUSD_D1.csv
2022-02-02,38810.48,38891.7,36596.0,36909.84,233899,0,801,00:00:00,BTCUSD_D1.csv
2022-02-03,36909.84,37204.17,36246.0,36955.76,240693,0,801,00:00:00,BTCUSD_D1.csv
2022-02-04,36955.69,40878.96,36792.98,40620.26,237515,0,801,00:00:00,BTCUSD_D1.csv
2022-02-05,40620.27,41895.94,40378.37,41626.11,230375,0,801,00:00:00,BTCUSD_D1.csv
2022-02-06,41627.3,42124.88,41089.62,41660.19,202188,0,801,00:00:00,BTCUSD_D1.csv
2022-02-07,41659.5,44489.24,41486.02,44070.51,268821,0,801,00:00:00,BTCUSD_D1.csv
2022-02-08,44072.73,45458.01,42696.0,44185.13,259319,0,801,00:00:00,BTCUSD_D1.csv
2022-02-09,44185.17,44795.99,43106.29,44435.63,259840,0,801,00:00:00,BTCUSD_D1.csv
2022-02-10,44435.63,45799.46,43191.19,43730.78,251194,0,801,00:00:00,BTCUSD_D1.csv
2022-02-11,43730.78,44060.64,42051.31,42550.77,240681,0,801,00:00:00,BTCUSD_D1.csv
2022-02-12,42546.32,43004.61,41717.0,41862.37,239552,0,801,00:00:00,BTCUSD_D1.csv
2022-02-13,41862.46,42756.59,41818.56,42205.24,215494,0,801,00:00:00,BTCUSD_D1.csv
2022-02-14,42205.48,42836.71,41554.74,42224.71,226336,0,801,00:00:00,BTCUSD_D1.csv
2022-02-15,42232.37,44488.51,42229.62,43962.65,208889,0,801,00:00:00,BTCUSD_D1.csv
2022-02-16,43964.04,44748.16,43314.37,44068.04,222776,0,801,00:00:00,BTCUSD_D1.csv
2022-02-17,44068.57,44171.93,40068.45,40656.46,242231,0,801,00:00:00,BTCUSD_D1.csv
2022-02-18,40656.61,40945.99,39443.41,39953.16,242787,0,801,00:00:00,BTCUSD_D1.csv
2022-02-19,39953.16,40442.05,39636.0,39908.88,233719,0,801,00:00:00,BTCUSD_D1.csv
2022-02-20,39908.88,40137.55,37996.0,38239.2,246316,0,801,00:00:00,BTCUSD_D1.csv
2022-02-21,38241.3,39478.03,36977.81,37064.3,244184,0,801,00:00:00,BTCUSD_D1.csv
2022-02-22,37067.24,38304.95,36346.0,37877.99,259555,0,801,00:00:00,BTCUSD_D1.csv
2022-02-23,37878.03,39232.12,37401.12,37503.46,221867,0,801,00:00:00,BTCUSD_D1.csv
2022-02-24,37503.16,39755.73,34316.75,38399.85,258639,0,801,00:00:00,BTCUSD_D1.csv
2022-02-25,38381.77,39688.46,37746.0,38969.87,231030,0,801,00:00:00,BTCUSD_D1.csv
2022-02-26,38969.87,40270.92,38576.0,39430.37,221458,0,801,00:00:00,BTCUSD_D1.csv
